comp_id,bioactivity,data_split,smiles,comp_id_FAIL
LEFLUNOMIDE,0,train,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,comp782
TRIFLURIDINE,0,train,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,comp783
ABIRATERONE,0,train,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,comp784
ASPARAGINE (L) HYDRATE,0,train,NC(=O)CC(N)C(=O)O.O,comp785
SOLASODINE,0,train,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,comp786
METARAMINOL BITARTRATE,0,train,CC(N)C(O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,comp787
meta-CRESYL ACETATE,0,train,CC(=O)Oc1cccc(C)c1,comp788
PEUCENIN,0,train,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,comp789
FENOLDOPAM MESYLATE,0,validation,CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,comp790
DIHYDROATRANORIN,0,train,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(CO)c2O)c(C)c1O,comp791
SALIDROSIDE,0,train,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,comp792
ANISINDIONE,0,train,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,comp793
PIDOLIC ACID,0,validation,O=C1CCC(C(=O)O)N1,comp794
7-DEACETOXY-7-OXOKHIVORIN,0,train,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,comp795
PAPAVERINE HYDROCHLORIDE,0,train,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,comp796
TERPENE HYDRATE,0,train,CC1(O)CCC(C(C)(C)O)CC1.O,comp797
METHYL-2-HYDROXY-PHENYLPROPRIONATE,0,train,COC(=O)CCc1ccc(OC)cc1O,comp798
GENTISIC ACID,0,train,O=C(O)c1cc(O)ccc1O,comp799
CRESOPIRINE,0,train,CC(=O)Oc1c(C)cccc1C(=O)O,comp800
RHAMNETIN,0,train,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,comp801
FENSPIRIDE HYDROCHLORIDE,0,train,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,comp802
BUCLADESINE SODIUM,0,train,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC.[Na+],comp803
PYRIDOSTIGMINE BROMIDE,0,validation,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],comp804
GLAUCONIC ACID,0,train,CCC1C=C2C(=O)OC(=O)C2CC2=C(C(=O)OC2=O)C(O)C1CC,comp805
MENAQUINONE-4,0,train,CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,comp806
ESEROLINE FUMARATE,0,train,CN1CCC2(C)c3cc(O)ccc3N(C)C12.O=C(O)C=CC(=O)O,comp807
HYDROCORTISONE HEMISUCCINATE,0,validation,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,comp808
ETHYNODIOL DIACETATE,0,train,C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,comp809
"5,4'-DIMETHOXY-7-HYDROXYISOFLAVONE",0,train,COc1ccc(-c2coc3cc(O)cc(OC)c3c2=O)cc1,comp810
DEHYDROROTENONE,0,train,C=C(C)C1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1,comp811
DIHYDRODEHYDROEROSONE,0,train,COc1cc2c(cc1OC)-c1c(oc3cc4c(cc3c1=O)CCO4)CO2,comp812
QUINAPRIL,0,train,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,comp813
FLUOXETINE HYDROCHLORIDE,0,train,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,comp814
METHIMAZOLE,0,train,Cn1cc[nH]c1=S,comp815
SILDENAFIL CITRATE,0,train,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,comp816
AGARIC ACID,0,train,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,comp817
TOLBUTAMIDE,0,train,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,comp818
VORTIOXETINE HYDROBROMIDE,0,test,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,comp819
PIPERIC ACID,0,train,O=C(O)C=CC=Cc1ccc2c(c1)OCO2,comp820
ANDROGRAPHOLIDE,0,train,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O,comp821
MOROXYDINE HYDROCHLORIDE,0,train,Cl.N=C(N)NC(=N)N1CCOCC1,comp822
NIZATIDINE,0,validation,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,comp823
TOMATIDINE HYDROCHLORIDE,0,train,CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C.Cl,comp824
METHYL ORSELLINATE,0,train,COC(=O)c1c(C)cc(O)cc1O,comp825
UREA,0,test,NC(N)=O,comp826
BOLDINE,0,train,COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,comp827
3beta-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,0,train,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C,comp828
SULFAPYRIDINE,0,train,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,comp829
TERBUTALINE HEMISULFATE,0,train,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,comp830
CHLOROGUANIDE HYDROCHLORIDE,0,train,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,comp831
ESTROPIPATE,0,validation,C1CNCCN1.CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,comp832
REBAMIPIDE,0,train,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,comp833
ARACHIDONIC ACID,0,train,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,comp834
PHENIRAMINE MALEATE,0,train,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)C=CC(=O)O,comp835
ATORVASTATIN CALCIUM,0,test,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-].[Ca+2],comp836
BETA-AMINOALANINE HYDROCHLORIDE,0,test,Cl.NCC(N)C(=O)O,comp837
ADIPIC ACID,0,train,O=C(O)CCCCC(=O)O,comp838
2-HYDROXY-5 (6)EPOXY-TETRAHYDROCARYOPHYLLENE,0,train,CC1(C)CC2C1CCC1(C)OC1CCC2(C)O,comp839
PIMETHIXENE MALEATE,0,train,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)C=CC(=O)O,comp840
NITARSONE,0,train,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,comp841
CHLORPHENIRAMINE MALEATE,0,train,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O,comp842
CITICOLINE,0,test,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,comp843
DAIDZEIN,0,validation,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,comp844
DROXYDOPA,0,validation,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,comp845
SYRINGIC ACID,0,train,COc1cc(C(=O)O)cc(OC)c1O,comp846
OXOLAMINE CITRATE,0,train,CCN(CC)CCc1nc(-c2ccccc2)no1.O=C(O)CC(O)(CC(=O)O)C(=O)O,comp847
CLIDINIUM BROMIDE,0,train,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],comp848
NONIVAMIDE,0,train,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,comp849
BENZOCAINE,0,train,CCOC(=O)c1ccc(N)cc1,comp850
DIMETHYLCAFFEIC ACID,0,validation,COc1ccc(C=CC(=O)O)cc1OC,comp851
MIZORIBINE,0,train,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,comp852
HYMECROMONE METHYL ETHER,0,train,COc1ccc2c(C)cc(=O)oc2c1,comp853
TOLFENAMIC ACID,0,train,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,comp854
beta-SITOSTEROL,0,test,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,comp855
NARINGENIN,0,train,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,comp856
DESLORATIDINE,0,train,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,comp857
MECLIZINE HYDROCHLORIDE,0,train,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl,comp858
ALLYLESTRENOL,0,validation,C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,comp859
CAPSAICIN,0,train,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,comp860
GLYCYRRHIZIN,0,train,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,comp861
DIFLORASONE DIACETATE,0,test,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,comp862
CLORGILINE HYDROCHLORIDE,0,train,C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl,comp863
THYMOQUINONE,0,train,CC1=CC(=O)C(C(C)C)=CC1=O,comp864
QUEBRACHITOL,0,train,COC1C(O)C(O)C(O)C(O)C1O,comp865
TRIMEPRAZINE TARTRATE,0,train,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)C(O)C(O)C(=O)O,comp866
AVOCADENE,0,test,C=CCCCCCCCCCCCC(O)CC(O)CO,comp867
EVERNINIC ACID,0,train,COc1cc(C)c(C(=O)O)c(O)c1,comp868
FIROCOXIB,0,validation,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,comp869
FLUTICASONE PROPIONATE,0,train,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,comp870
METHYCLOTHIAZIDE,0,train,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,comp871
TRAMIPROSATE,0,train,NCCCS(=O)(=O)O,comp872
L(-)-SORBOSE,0,train,O=C(CO)C(O)C(O)C(O)CO,comp873
NEFOPAM,0,validation,CN1CCOC(c2ccccc2)c2ccccc2C1,comp874
STROPHANTHIDIN,0,train,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,comp875
PYRIPROXYFEN,0,train,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,comp876
METICRANE,0,train,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,comp877
SULFAMETHOXAZOLE,0,train,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,comp878
SULFLURAMID,0,train,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,comp879
FLUPHENAZINE HYDROCHLORIDE,0,validation,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,comp880
MONENSIN SODIUM,0,test,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+],comp881
FENIPENTOL,0,train,CCCCC(O)c1ccccc1,comp882
TROPICAMIDE,0,train,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,comp883
NONIC ACID,0,train,CCCCCC(CC(=O)O)C(=O)O,comp884
PIRFENIDONE,0,test,Cc1ccc(=O)n(-c2ccccc2)c1,comp885
NIFUROXAZIDE,0,test,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,comp886
ETIDRONATE DISODIUM,0,train,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],comp887
LOVASTATIN,0,train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,comp888
CHRYSIN DIMETHYL ETHER,0,train,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,comp889
CREATININE,0,train,CN1CC(=O)NC1=N,comp890
ISOKOBUSONE,0,train,C=C1CCC2C(CC2(C)C)C(=O)CCC1O,comp891
TIMOLOL MALEATE,0,validation,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1.O=C(O)C=CC(=O)O,comp892
ERGOSTEROL,0,train,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,comp893
METHAZOLAMIDE,0,train,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,comp894
FTAXILIDE,0,train,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,comp895
d-LIMONENE,0,train,C=C(C)C1CC=C(C)CC1,comp896
PHENACYLAMINE HYDROCHLORIDE,0,train,Cl.NCC(=O)c1ccccc1,comp897
LANOSTEROL ACETATE,0,train,CC(=O)OC1CCC2(C)C3=C(CCC2C1(C)C)C1(C)CCC(C(C)CCC=C(C)C)C1(C)CC3,comp898
MECAMYLAMINE HYDROCHLORIDE,0,train,CNC1(C)C2CCC(C2)C1(C)C.Cl,comp899
"3,5-DIHYDROXYFLAVONE",0,train,O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,comp900
APHYLLIC ACID,0,train,O=C(O)C1CC(C2CCCCN2)CN2CCCCC12,comp901
PICOLAMINE,0,train,NCc1cccnc1,comp902
DIACERIN,0,train,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,comp903
PROLINE (L),0,train,O=C(O)C1CCCN1,comp904
METHAPYRILENE HYDROCHLORIDE,0,train,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,comp905
CHENODIOL,0,train,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,comp906
TOTARALOLAL,0,train,CC(C)c1c(O)ccc2c1CCC1C(C)(C=O)CCCC21C,comp907
CAMPTOTHECIN,0,train,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,comp908
GRAMINE,0,train,CN(C)Cc1c[nH]c2ccccc12,comp909
AMITRIPTYLINE HYDROCHLORIDE,0,train,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,comp910
PARTHENOLIDE,0,train,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,comp911
BUPROPION,0,train,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,comp912
BUCETIN,0,test,CCOc1ccc(NC(=O)CC(C)O)cc1,comp913
METACRESOL,0,train,Cc1cccc(O)c1,comp914
MEGESTROL ACETATE,0,validation,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,comp915
JAMAICIN,0,validation,COc1cc2c(cc1-c1coc3c4c(ccc3c1=O)OC(C)(C)CC4)OCO2,comp916
PROSCILLARIDIN A,0,train,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,comp917
BORNYL ACETATE,0,train,CC(=O)OC1CC2CCC1(C)C2(C)C,comp918
ALISKIREN HEMIFUMARATE,0,train,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)C=CC(=O)O,comp919
HALOTHANE,0,validation,FC(F)(F)C(Cl)Br,comp920
CIMICIFUGOSIDE H1,0,train,CC(CC(=O)C1OC1(C)C)C1C(=O)CC2(C)C3=CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35C(O)CC12C,comp921
SACCHARIN,0,validation,O=C1NS(=O)(=O)c2ccccc21,comp922
NIFLUMIC ACID,0,train,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,comp923
HALCINONIDE,0,test,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,comp924
FRIEDELIN,0,train,CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C,comp925
PTAEROXYLIN,0,train,CC1=CCc2c(cc3oc(C)cc(=O)c3c2O)OC1,comp926
CARBAZOCHROME,0,train,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,comp927
APIGENIN TRIACETATE,0,train,CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,comp928
NORDIHYDROGUARETIC ACID,0,train,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,comp929
DOCOSANOL,0,train,CCCCCCCCCCCCCCCCCCCCCCO,comp930
AVOCATIN B,0,test,C#CCCCCCCCCCCCC(O)CC(O)CO.C=CCCCCCCCCCCCC(O)CC(O)CO,comp931
VALPROATE SODIUM,0,train,CCCC(CCC)C(=O)[O-].[Na+],comp932
ORNITHINE HYDROCHLORIDE,0,train,Cl.NCCCC(N)C(=O)O,comp933
CHLORMEZANONE,0,train,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,comp934
8-HYDROXYCARAPINIC ACID,0,train,CC1(C)C(=O)C2CC3(O)C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C1CC(=O)O,comp935
DIHYDROFISSINOLIDE,0,validation,COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,comp936
DANTHRON,0,train,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,comp937
BUTOPYRONOXYL,0,train,CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,comp938
METHACHOLINE CHLORIDE,0,train,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],comp939
MEFEXAMIDE HYDROCHLORIDE,0,test,CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,comp940
EPIANDROSTANEDIOL,0,train,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,comp941
ONDANSETRON HYDROCHLORIDE,0,test,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl,comp942
CANAGLIFLOZIN,0,train,Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,comp943
MICONAZOLE NITRATE,0,train,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,comp944
BENURESTAT,0,train,O=C(CNC(=O)c1ccc(Cl)cc1)NO,comp945
ETHIONAMIDE,0,train,CCc1cc(C(N)=S)ccn1,comp946
RONIDAZOLE,0,train,Cn1c([N+](=O)[O-])cnc1COC(N)=O,comp947
CAFFEIC ACID,0,train,O=C(O)C=Cc1ccc(O)c(O)c1,comp948
TOLAZOLINE HYDROCHLORIDE,0,train,Cl.c1ccc(CC2=NCCN2)cc1,comp949
LARIXINIC ACID,0,test,Cc1occc(=O)c1O,comp950
PIPERIDOLATE HYDROCHLORIDE,0,validation,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,comp951
DIETHYLTOLUAMIDE,0,train,CCN(CC)C(=O)c1cccc(C)c1,comp952
LAGOCHILIN,0,train,CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2,comp953
ALLYLISOTHIOCYANATE,0,train,C=CCN=C=S,comp954
RIBOFLAVIN,0,validation,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,comp955
7-DEACETYLKHIVORIN,0,train,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,comp956
RIBOFLAVIN 5-PHOSPHATE SODIUM,0,train,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])O)c2cc1C.[Na+],comp957
"3,4'-DIHYDROXYFLAVONE",0,train,O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,comp958
ISOPOMIFERIN,0,train,CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)c(O)c5)coc24)OC(C)(C)CC3)O1,comp959
DICLOXACILLIN SODIUM,0,train,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],comp960
PIPOBROMAN,0,train,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,comp961
ENTANDROPHRAGMIN,0,train,CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(=O)C(C)C)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2,comp962
CITIOLONE,0,train,CC(=O)NC1CCSC1=O,comp963
CETIRIZINE HYDROCHLORIDE,0,validation,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,comp964
KHAYANTHONE,0,train,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(OC(C)=O)C3(C)C2CCC2(C)C(c4ccoc4)C(=O)C4OC423)C1(C)C,comp965
"3',6-DIHYDROXYFLAVONE",0,train,O=c1cc(-c2cccc(O)c2)oc2ccc(O)cc12,comp966
LORNOXICAM,0,train,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,comp967
PHYSCION,0,train,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,comp968
ACEGLUTAMIDE,0,train,CC(=O)NC(CCC(N)=O)C(=O)O,comp969
VANILLIN,0,train,COc1cc(C=O)ccc1O,comp970
HECOGENIN ACETATE,0,train,CC(=O)OC1CCC2(C)C(CCC3C2CC(=O)C2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1,comp971
TOLNAFTATE,0,train,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,comp972
DESIPRAMINE HYDROCHLORIDE,0,train,CNCCCN1c2ccccc2CCc2ccccc21.Cl,comp973
MIMOSINE,0,train,NC(Cn1ccc(=O)c(O)c1)C(=O)O,comp974
MAFENIDE HYDROCHLORIDE,0,train,Cl.NCc1ccc(S(N)(=O)=O)cc1,comp975
ACEPROMAZINE MALEATE,0,train,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,comp976
TICLOPIDINE HYDROCHLORIDE,0,train,Cl.Clc1ccccc1CN1CCc2sccc2C1,comp977
GLIMEPIRIDE,0,train,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,comp978
PHENETHYLAMINE HYDROCHLORIDE,0,test,Cl.NCCc1ccccc1,comp979
4-METHOXYCHALCONE,0,train,COc1ccc(C=CC(=O)c2ccccc2)cc1,comp980
BENZYDAMINE HYDROCHLORIDE,0,train,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,comp981
TENOFOVIR,0,train,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,comp982
3-METHOXYCATECHOL,0,train,COc1cccc(O)c1O,comp983
DI-O-DEMETHYLCURCUMIN,0,train,O=C(C=Cc1ccc(O)c(O)c1)C=C(O)C=Cc1ccc(O)c(O)c1,comp984
CITALOPRAM HYDROBROMIDE,0,train,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,comp985
PIRACETAM,0,train,NC(=O)CN1CCCC1=O,comp986
MESNA,0,train,O=S(=O)([O-])CCS.[Na+],comp987
METHOXAMINE HYDROCHLORIDE,0,train,COc1ccc(OC)c(C(O)C(C)N)c1.Cl,comp988
SULCONAZOLE NITRATE,0,train,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,comp989
TERBINAFINE HYDROCHLORIDE,0,train,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12.Cl,comp990
DEFERIPRONE,0,train,Cc1c(O)c(=O)ccn1C,comp991
MEPENZOLATE BROMIDE,0,test,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],comp992
KATACINE,0,train,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2,comp993
ROSUVASTATIN CALCIUM,0,train,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)[O-].[Ca+2],comp994
TAZOBACTAM,0,train,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,comp995
CEFADROXIL,0,train,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,comp996
beta-CAROTENE [2mM],0,test,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,comp997
ASPARTIC ACID (L),0,test,NC(CC(=O)O)C(=O)O,comp998
FENCLONINE (+/-),0,train,Cl.NC(Cc1ccc(Cl)cc1)C(=O)O,comp999
BUTACAINE SULFATE,0,train,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O,comp1000
AVOCADENOFURAN,0,train,C=CCCCCCCCCCCCc1ccco1,comp1001
CHLORTHALIDONE,0,train,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,comp1002
CARBINOXAMINE MALEATE,0,train,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O,comp1003
TEMEFOS,0,train,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,comp1004
RESERPINE,0,train,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,comp1005
MORANTEL CITRATE,0,train,Cc1ccsc1C=CC1=NCCCN1C.O=C(O)CC(O)(CC(=O)O)C(=O)O,comp1006
ALLANTOIN,0,validation,NC(=O)NC1NC(=O)NC1=O,comp1007
AMEZINIUM METILSULFATE,0,train,COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1,comp1008
ADONITOL,0,train,OCC(O)C(O)C(O)CO,comp1009
CIANIDANOL [+-catechin],0,train,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,comp1010
