,comp_id,bioactivity,data_split,smiles
209746,CHEMBL1682342,1,test,c1ccc(CCc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1
209750,CHEMBL1682343,1,test,c1ccc(CCCc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1
209755,CHEMBL1682344,1,test,c1cc2[nH]ncc2cc1-c1c[nH]nn1
209762,CHEMBL1682345,1,train,c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1
209766,CHEMBL1682346,1,train,Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12
209773,CHEMBL1682347,1,train,Clc1ccccc1Cn1cc(-c2ccc3[nH]ncc3c2)nn1
209776,CHEMBL1682348,1,train,Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1
209781,CHEMBL1682349,1,train,Clc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1
209785,CHEMBL1682350,1,train,Fc1ccccc1Cn1cc(-c2ccc3[nH]ncc3c2)nn1
209788,CHEMBL1682351,1,train,Fc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1
209791,CHEMBL1682352,1,train,Fc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1
209795,CHEMBL1682353,1,train,Cc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1
209799,CHEMBL1682354,1,train,Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1Cl
209803,CHEMBL1682355,1,train,Clc1ccc(Cl)c(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1
209808,CHEMBL1682356,1,train,Clc1cc(Cl)cc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1
209811,CHEMBL1682357,1,train,c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1
209816,CHEMBL1682358,1,train,Nc1n[nH]c2ccc(-c3cc(Cc4ccccc4)no3)cc12
209822,CHEMBL1682359,1,train,CCCc1cc(-c2ccc3[nH]ncc3c2)on1
209825,CHEMBL1682360,1,test,c1cc2[nH]ncc2cc1-c1cc(CN2CCCCC2)no1
209902,CHEMBL1682540,1,train,c1cnc2nc(-c3ccc4[nH]ncc4c3)cn2c1
209905,CHEMBL1682541,1,test,c1ccc(-c2c(-c3ccc4[nH]ncc4c3)nc3ncccn23)cc1
209909,CHEMBL1682542,1,train,Cc1nc(-c2ccc3[nH]ncc3c2)cs1
209913,CHEMBL1682543,1,train,Nc1nc(-c2ccc3[nH]ncc3c2)cs1
209917,CHEMBL1682544,1,train,CCNc1nc(-c2ccc3[nH]ncc3c2)cs1
209921,CHEMBL1682545,1,test,c1ccc(Nc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1
209928,CHEMBL1682549,1,test,c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)c(-c3ccccc3)s2)cc1
209932,CHEMBL1682550,1,test,c1ccn2c(NC3CCCCC3)c(-c3ccc4[nH]ncc4c3)nc2c1
209939,CHEMBL1682552,1,test,c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1
209943,CHEMBL1682553,1,train,CC(C)Nc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12
209946,CHEMBL1682554,1,train,CCCCNc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12
209949,CHEMBL1682555,1,test,Clc1ccc(Nc2c(-c3ccc4[nH]ncc4c3)nc3ncccn23)cc1
209953,CHEMBL1682556,1,test,c1cn2c(NC3CCCCC3)c(-c3ccc4[nH]ncc4c3)nc2s1
210136,CHEMBL1682838,1,test,CCN(CC)c1cc(-c2ccncn2)cc(=O)n1C
210137,CHEMBL1682839,1,test,Cn1c(N2CCCCC2)cc(-c2ccncn2)cc1=O
210138,CHEMBL1682840,1,test,Cn1c(N2CCOCC2)cc(-c2ccncn2)cc1=O
210139,CHEMBL1682842,1,train,COc1ccccc1CCNc1cc(-c2ccncn2)cc(=O)n1C
210140,CHEMBL1682847,1,train,COc1ccccc1CCN(C)c1cc(-c2ccncn2)cc(=O)n1C
210141,CHEMBL1682848,1,train,COc1ccccc1C1CCCN(c2cc(-c3ccncn3)cc(=O)n2C)C1
210142,CHEMBL1682849,1,train,COc1ccccc1C1CCN(c2cc(-c3ccncn3)cc(=O)n2C)CC1
210145,CHEMBL1682850,1,train,Cn1c(N2CCC(O)(c3ccccc3)CC2)cc(-c2ccncn2)cc1=O
210146,CHEMBL1682851,1,train,COc1ccccc1[C@H]1CN(c2cc(-c3ccncn3)cc(=O)n2C)CCO1
210147,CHEMBL1682852,1,train,COc1ccccc1[C@@H]1CN(c2cc(-c3ccncn3)cc(=O)n2C)CCO1
210148,CHEMBL1682853,1,train,Cn1c(N2CCCC(c3ccccc3)C2)cc(-c2ccncn2)cc1=O
211925,CHEMBL1684800,1,test,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1
215379,CHEMBL1709775,1,train,c1ccc(/N=c2\\nc(-c3ccccc3)n(-c3ccccc3)s2)cc1
219627,CHEMBL1738951,1,test,O=c1[nH]ccc2oc(-c3ccncc3)cc12
219628,CHEMBL1738952,1,test,O=c1[nH]cc(Br)c2sc(-c3ccncc3)cc12
219629,CHEMBL1738953,1,train,O=c1[nH]cc(-c2ccc(O)cc2)c2sc(-c3ccncc3)cc12
221633,CHEMBL175845,1,test,CN1CCN(CCCn2nc(C3=C(c4cn(-c5ccc6ccccc6c5)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1
221730,CHEMBL175956,1,test,O=C1NC(=O)C(c2cn(-c3cccnc3)c3ccccc23)=C1c1[nH]nc2ccccc12
223054,CHEMBL1761791,1,test,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F
227735,CHEMBL1773425,1,train,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)[nH]1
228374,CHEMBL1774404,1,test,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC[C@H]3[C@H]3COC(=O)C3)[C@@]21C
230657,CHEMBL178179,0,test,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C4CCCC4)cnn23)cc1
232751,CHEMBL178737,1,test,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2
232777,CHEMBL178766,1,test,O=C1NC(=O)C(c2cncc3ccoc23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2
232780,CHEMBL178769,1,train,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1Cl
232799,CHEMBL178785,1,train,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1
233174,CHEMBL178945,1,test,CN(C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21
236277,CHEMBL1800091,1,train,O=C(c1ccc(C(F)(F)F)cc1)C(Br)Br
238482,CHEMBL1801611,1,train,O=C(CI)c1ccc(Br)cc1
238483,CHEMBL1801612,0,test,O=C(CN1C(=O)c2ccccc2C1=O)c1ccc(Br)cc1
238484,CHEMBL1801613,0,train,Cl.NCC(=O)c1ccc(Br)cc1
238485,CHEMBL1801615,0,test,O=C(CSc1ccccc1)c1ccc(Br)cc1
238486,CHEMBL1801617,0,train,CC(=O)OCC(=O)c1ccc(Br)cc1
238487,CHEMBL1801618,0,train,O=C(CO)c1ccc(Br)cc1
238488,CHEMBL1801619,0,train,O/N=C(\\CBr)c1ccc(Br)cc1
238489,CHEMBL1801620,0,train,CO/N=C(\\CBr)c1ccc(Br)cc1
238490,CHEMBL1801621,0,train,[O-][S+](CCl)c1ccc(Br)cc1
238491,CHEMBL1801622,1,train,N#Cc1ccc(C(=O)CBr)cc1
238492,CHEMBL1801623,1,train,N#Cc1ccc(C(=O)C(Br)Br)cc1
238493,CHEMBL1801624,1,test,O=C(CBr)c1ccc(N2CCOCC2)cc1
238494,CHEMBL1801625,1,train,O=C(c1ccc(I)cc1)C(Br)Br
238495,CHEMBL1801626,1,train,N#Cc1cccc(C(=O)CBr)c1
238496,CHEMBL1801627,1,train,N#Cc1cccc(C(=O)C(Br)Br)c1
238497,CHEMBL1801628,1,train,Nc1c(Br)cc(C(=O)C(Br)Br)cc1Br
238498,CHEMBL1801629,1,test,O=C(c1ccccn1)C(Br)Br
238501,CHEMBL1801630,0,test,CC(=O)n1cnc2c(N)ncnc21
238502,CHEMBL1801632,1,train,CC(=O)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O
238503,CHEMBL1801633,1,train,O=C(CBr)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O
238504,CHEMBL1801635,1,test,COc1ccc(-n2cnc3cc(C(=O)CBr)ccc32)cc1
238505,CHEMBL1801636,1,train,CC(=O)C1=C(c2cn(C)c3ccccc23)C(=O)NC1=O
238506,CHEMBL1801637,1,train,Cn1cc(C2=C(C(=O)CBr)C(=O)NC2=O)c2ccccc21
238841,CHEMBL1802401,1,train,Nc1nccc(-c2c[nH]c3c([N+](=O)[O-])cccc23)n1
239151,CHEMBL1802963,0,train,Nc1nccc(-c2c[nH]c3c(Br)cccc23)n1
239537,CHEMBL180593,1,train,COCCOc1cnn2ncc(-c3ccnc(Nc4cccc(OC)c4)n3)c2c1
239764,CHEMBL180714,0,train,CCN(CC)[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1
240560,CHEMBL180814,0,test,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12
241232,CHEMBL1809107,1,test,O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3ccncc3)cc12
241238,CHEMBL1809110,1,test,O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3cn[nH]c3)cc12
241240,CHEMBL1809113,1,train,N#Cc1ccc(F)c(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)c1
241242,CHEMBL1809114,1,test,O=c1[nH]cc(-c2ccc3c(c2)OCCO3)c2sc(-c3ccncc3)cc12
241244,CHEMBL1809115,1,train,N#CCc1cccc(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)c1
241246,CHEMBL1809116,1,test,O=c1[nH]cc(-c2cccc(Cl)n2)c2sc(-c3ccncc3)cc12
241247,CHEMBL1809117,1,test,N#Cc1cscc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12
241249,CHEMBL1809118,1,train,COCc1ccccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12
241251,CHEMBL1809119,1,test,CCOc1ccc(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)cn1
241256,CHEMBL1809120,1,train,COc1cc(F)ccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12
241258,CHEMBL1809121,1,train,CN(C)C(=O)c1ccccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12
241259,CHEMBL1809122,1,test,O=c1[nH]cc(-c2cccc3cccnc23)c2sc(-c3ccncc3)cc12
241511,CHEMBL181031,1,test,O=C1NC(=O)C(c2cnc3cccnn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2
241559,CHEMBL181114,1,test,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4cccs4)cc3)n3ncc(Cl)c3n2)CC1
241579,CHEMBL181147,0,test,COc1ccc(-c2cc3c(NC(=O)N4CCOCC4)ncnc3o2)cc1
242103,CHEMBL181293,0,train,CCN[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1
243314,CHEMBL181606,0,train,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(NC3CCCC(N)C3)nc12
244047,CHEMBL181856,1,test,COc1ccc(-c2cc3c(NC(=O)N4CCCC4)ncnc3o2)cc1
244631,CHEMBL181959,1,train,COc1ccc(-c2cc3c(NC(=O)C4CCCC4)ncnc3o2)cc1
244744,CHEMBL182007,1,train,Cc1ccc(-c2cc3c(NC(=O)C4CCCC4)ncnc3o2)cc1
246080,CHEMBL182283,1,train,Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1
246278,CHEMBL182326,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3ccc(F)cc3)nn2n1
246847,CHEMBL182419,1,test,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CCCC1
246922,CHEMBL1824331,1,test,COc1ccc(CNC(=O)Nc2cc(-c3cccnc3F)ccn2)cc1
246928,CHEMBL1824333,1,train,COc1ccc(CNC(=O)Nc2nc3ccc(C#N)cc3s2)cc1
247426,CHEMBL182493,1,train,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccc(F)cc3)nn2n1
247621,CHEMBL182560,1,train,COc1ccc(-c2cc3c(NC(=O)CCSC)ncnc3o2)cc1
247988,CHEMBL182891,1,test,COc1ccc(-c2cc3c(NC(=O)CC4CCCC4)ncnc3o2)cc1
248028,CHEMBL182904,1,train,O=C(Nc1ncnc2oc(-c3ccc(Cl)cc3)cc12)C1CC1
248598,CHEMBL1830063,1,train,O=C1Nc2ccccc2/C1=C1/Nc2cc(Br)ccc2C1=O
248599,CHEMBL1830064,1,train,COc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\\O)C(=O)N2
248720,CHEMBL183038,1,train,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CCCC1
248946,CHEMBL183064,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(F)cc3)nn2n1
249066,CHEMBL183077,1,train,COc1ccc(-c2cc3c(NC(=O)C(C)C)ncnc3o2)cc1
249371,CHEMBL183171,1,train,O=C(Nc1ncnc2oc(-c3ccc(Cl)cc3)cc12)C1CCCC1
249642,CHEMBL1834109,1,train,CC(C)Nc1c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
249643,CHEMBL1834110,1,test,Nc1c(F)c(NC2CCCCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249644,CHEMBL1834111,1,test,Nc1c(F)c(NCCc2c[nH]c3ccccc23)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249645,CHEMBL1834112,1,test,Nc1c(F)c(NCCN2CCOCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249646,CHEMBL1834113,1,train,Nc1c(F)c(NCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249647,CHEMBL1834114,1,train,Nc1c(F)c(NCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249648,CHEMBL1834115,1,test,Nc1c(F)c(NCCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249649,CHEMBL1834116,1,test,Nc1c(F)c(NCCn2ccnc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249650,CHEMBL1834117,1,test,Nc1c(F)c(NCCCn2ccnc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249651,CHEMBL1834118,1,train,Nc1c(F)c(NCCNc2cccc3ccccc23)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249652,CHEMBL1834119,1,test,Nc1c(F)c(NCCc2ccncc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249653,CHEMBL1834120,1,train,Nc1c(F)c(NCCNc2ccccn2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
249654,CHEMBL1834121,1,train,CC(C)OCCCNc1c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
249655,CHEMBL1834123,1,train,COc1c(NCCCc2ccccc2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12
249656,CHEMBL1834124,0,train,COc1c(NCCNc2cccc3ccccc23)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
249657,CHEMBL1834125,1,train,COc1c(NCCNc2cccc3ccccc23)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12
249790,CHEMBL1834315,1,train,Nc1c(F)c(NCCNc2ccccn2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
249791,CHEMBL1834316,1,train,COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12
249792,CHEMBL1834317,1,train,COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CCCC3)c12
249793,CHEMBL1834318,1,train,Nc1c(F)c(NCCNc2ccccn2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CCCC1
249794,CHEMBL1834319,1,train,COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)c[nH]c12
249795,CHEMBL1834320,1,train,COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C)c12
249796,CHEMBL1834322,1,train,C[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23
249797,CHEMBL1834323,1,train,C[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23
249798,CHEMBL1834324,1,train,CC(C)[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23
249799,CHEMBL1834325,1,train,CC(C)[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23
249800,CHEMBL1834326,1,train,CC1(C)COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23
249801,CHEMBL1834327,1,train,CC1(C)Cn2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1
249802,CHEMBL1834328,1,test,CC1(C)COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn(c23)C1
249803,CHEMBL1834329,1,test,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCC1)CO2
249804,CHEMBL1834331,1,train,Nc1ccc(CCNc2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)cc1
250436,CHEMBL183504,1,train,O=C(Nc1ncnc2oc(-c3ccc(F)cc3)cc12)C1CC1
251792,CHEMBL183742,1,test,COc1ccc(-c2cc3c(NC(=O)c4ccco4)ncnc3o2)cc1
252016,CHEMBL183993,1,train,CCOc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1
252562,CHEMBL184510,1,train,Fc1cc(F)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1
252689,CHEMBL184656,1,train,Fc1ccc(Nc2nccc(-c3c(-c4cccc(C(F)(F)F)c4)nn4ncccc34)n2)cc1F
252690,CHEMBL184657,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1
253683,CHEMBL185516,0,test,Fc1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1F
253972,CHEMBL185871,1,train,CCC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
254006,CHEMBL185910,1,train,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)c1
254023,CHEMBL185922,1,train,O=C(Nc1ncnc2oc(-c3ccc(F)cc3)cc12)C1CCCC1
254036,CHEMBL185939,0,train,FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1
254123,CHEMBL186010,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1
254159,CHEMBL186054,1,train,COc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1OC
254206,CHEMBL186101,1,train,Cc1cc(C)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1
254225,CHEMBL186116,1,train,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1
254277,CHEMBL186166,1,train,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1
254302,CHEMBL186195,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1
254315,CHEMBL186213,0,train,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1
254368,CHEMBL186288,1,train,COc1ccc2c(-c3ccnc(Nc4ccc([N+](=O)[O-])cc4)n3)cnn2n1
254375,CHEMBL186290,1,train,Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2
254511,CHEMBL186425,1,train,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1
254560,CHEMBL186476,1,train,Fc1cc(F)cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)c1
254680,CHEMBL186606,1,test,c1ccc(-c2ccc3c(-c4ccnc(Nc5ccc6c(c5)OCCO6)n4)cnn3n2)cc1
254757,CHEMBL186680,1,train,COc1cc(Nc2nccc(-c3cnn4nc(C)ccc34)n2)cc(C(F)(F)F)c1
254776,CHEMBL186708,1,test,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCCO5)n3)c2c1
254895,CHEMBL186826,1,train,Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1
254984,CHEMBL186890,1,train,Clc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1Cl
255098,CHEMBL187006,1,train,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1
255177,CHEMBL187081,1,train,COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1
255234,CHEMBL187135,1,train,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)c1
255239,CHEMBL187139,1,train,COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(C(F)(F)F)c1
255384,CHEMBL187272,0,train,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(C(F)(F)F)cc3)nn2n1
255398,CHEMBL187287,1,train,CCCOc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1
256204,CHEMBL187750,1,train,Oc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1
256970,CHEMBL188205,1,train,COc1ccc2c(-c3ccnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)cnn2n1
257014,CHEMBL188247,0,train,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(C(F)(F)F)cc3)nn2n1
257020,CHEMBL188257,1,train,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1
257077,CHEMBL188303,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc(C(F)(F)F)cc4)n3)cnn2n1
257088,CHEMBL188312,1,train,COc1cccc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)c1
257202,CHEMBL188417,1,train,COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(OC)c1
257211,CHEMBL188426,1,train,CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1
257521,CHEMBL188665,1,train,FC(F)(F)c1cc(Nc2nccc(-c3cnn4ncccc34)n2)ccc1Cl
257618,CHEMBL188784,0,train,Fc1ccc(Nc2nccc(-c3c(-c4ccc(C(F)(F)F)cc4)nn4ncccc34)n2)cc1F
257619,CHEMBL188785,1,train,COc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1
257629,CHEMBL188794,0,train,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1
257853,CHEMBL188938,1,train,O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
258166,CHEMBL189135,0,train,FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1
258180,CHEMBL189148,1,train,Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1
258297,CHEMBL189235,1,train,COc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1
258347,CHEMBL189288,1,train,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1
258392,CHEMBL189343,1,train,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1
258397,CHEMBL189352,1,train,COc1ccc2c(-c3ccnc(Nc4ccc(C#N)cc4)n3)cnn2n1
258455,CHEMBL189415,1,test,FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1
258493,CHEMBL189455,1,test,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCO5)n3)c2c1
258500,CHEMBL189459,1,train,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1
258648,CHEMBL189617,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1
258712,CHEMBL189665,0,train,FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1
258962,CHEMBL189874,1,train,FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)ccc1Cl
263516,CHEMBL1910509,1,train,O=C1NC(=O)/C(=C/c2c[nH]c3ccccc23)S1
264906,CHEMBL191384,1,test,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1
271375,CHEMBL1929238,0,test,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O
272469,CHEMBL1933538,0,train,O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN(C3CCCNC3)C2)c2ccccc21
272499,CHEMBL1933550,0,test,O=C(c1cc2ccc(F)cc2[nH]1)N1C[C@]2(CCN(C3CCNC3)C2)c2ccccc21
272518,CHEMBL1933551,0,train,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1
272540,CHEMBL1933552,0,train,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1
274223,CHEMBL1938402,1,test,c1ccc(Cn2cc(-c3ccc4nccnc4c3)nn2)cc1
274724,CHEMBL1938953,1,train,Clc1ccc(-n2cc(-c3ccncc3)nn2)cc1
274725,CHEMBL1938954,1,train,Clc1cccc(-n2cc(-c3ccncc3)nn2)c1
